# gapseq version: 1.2 34eb2fd3
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7960|	rhabduscin biosynthesis	false	0	0	0	0	
|PWY-7961|	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7962|	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	false	60	0	1	1	RXN-6261 RXN-19344 R344-RXN 
|PWY-7963|	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7964|	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7965|	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7966|	5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7967|	5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7968|	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7969|	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7970|	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7971|	adenosylcobinamide-GDP salvage from cobinamide I	false	50	0	0	0	RXN-19342 RXN-19343 
|PWY-7972|	adenosylcobinamide-GDP salvage from cobinamide II	false	60	0	1	0	RXN-6261 RXN-19342 RXN-19343 
|PWY-7975|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II	false	25	1	1	0	
|PWY-7977|	L-methionine biosynthesis IV	true	100	1	0	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-21955 
|PWY-7978|	N-methylpyrrolidone degradation	false	33	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7980|	ATP biosynthesis	true	100	0	0	0	ATPSYN-RXN 
|PWY-7982|	pinoresinol degradation	false	20	7	0	0	1.2.1.67-RXN MALEYLACETATE-REDUCTASE-RXN 
|PWY-7983|	pseudomonine biosynthesis	false	12	0	0	0	RXN-19438 
|PWY-7984|	acinetobactin biosynthesis	false	25	0	0	0	DHBAMPLIG-RXN RXN-19438 
|PWY-7985|	oxalate degradation VI	false	50	1	1	0	1.2.1.2-RXN 
|PWY-7986|	anguibactin biosynthesis	false	37	1	0	0	DHBAMPLIG-RXN RXN-19438 
|PWY-7987|	vanchrobactin biosynthesis	false	25	1	0	0	DHBAMPLIG-RXN 
|PWY-7988|	baumannoferrin biosynthesis	false	45	2	0	0	R101-RXN 4.1.1.86-RXN RXN-682 
|PWY-7989|	acinetoferrin biosynthesis	false	50	0	0	0	RXN-682 RXN-19517 
|PWY-7990|	staphyloferrin A biosynthesis	false	0	0	0	0	
|PWY-7991|	toxoflavin biosynthesis	false	57	1	2	0	RIBOFLAVINSYNREDUC-RXN RIBOFLAVINSYNDEAM-RXN GTP-CYCLOHYDRO-II-RXN 
|PWY-7993|	&beta;-dihydromenaquinone-9 biosynthesis	false	0	1	0	0	
|PWY-7996|	menaquinol-4 biosynthesis I	true	100	0	0	0	RXN-19667 
|PWY-7997|	demethylmenaquinol-4 biosynthesis	false	0	0	0	0	
|PWY-8002|	4-coumarate degradation (aerobic)	false	20	0	1	0	RXN-13394 
|PWY-8003|	trans-caffeate degradation (aerobic)	false	25	0	0	0	RXN-19745 
|PWY-8006|	plant arabinogalactan type II degradation	false	0	1	0	0	
|PWY-8007|	staphylopine biosynthesis	false	0	0	0	0	
|PWY-8008|	staphyloferrin B biosynthesis	false	0	0	0	0	
|PWY-8012|	mupirocin biosynthesis	false	15	0	0	0	RXN-19870 MALONYL-COA-ACP-TRANSACYL-RXN MALONYL-ACPDECARBOX-RXN RXN-19874 
|PWY-8014|	L-phenylalanine degradation VI (reductive Stickland reaction)	false	40	0	0	0	RXN-19882 RXN-10814 
|PWY-8015|	glycine degradation (reductive Stickland reaction)	false	0	0	0	0	
|PWY-8016|	L-tyrosine degradation V (reductive Stickland reaction)	false	40	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN RXN-19888 
|PWY-8020|	D-xylose degradation V	false	40	0	1	0	XYLONATE-DEHYDRATASE-RXN 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-8022|	salmochelin degradation	false	0	0	0	0	
|PWY-8023|	salmochelin biosynthesis	false	0	0	0	0	
|PWY-8025|	cyanuric acid degradation I	false	50	1	0	0	RXN-20065 
|PWY-8026|	sterol biosynthesis (methylotrophs)	false	5	1	0	0	
|PWY-8027|	parkeol biosynthesis	false	0	1	0	0	
|PWY-8028|	cycloartenol biosynthesis	false	0	0	0	0	
|PWY-8029|	limonene degradation IV (anaerobic)	false	28	0	0	0	RXN-20141 RXN-14280 
|PWY-8032|	chloramphenicol biosynthesis	false	22	1	0	0	PABASYN-RXN 
|PWY-8033|	aureothin biosynthesis	false	0	0	1	0	
|PWY-8034|	spectinabilin biosynthesis	false	0	0	1	0	
|PWY-8035|	streptovaricin biosynthesis	false	0	4	0	0	
|PWY-8036|	chaxamycin biosynthesis	false	0	4	0	0	
|PWY-8037|	saliniketal A biosynthesis	false	0	3	0	0	
|PWY-8038|	naphthomycin biosynthesis	false	25	2	0	0	
|PWY-8039|	mitomycin biosynthesis	false	0	9	0	0	
|PWY-8040|	ansatrienin biosynthesis	false	11	0	0	0	ALARACECAT-RXN 
|PWY-8043|	ophthalmate biosynthesis	false	66	1	0	0	RXN-20401 RXN-20400 
|PWY-8044|	cyclohexane-1-carboxyl-CoA biosynthesis	false	22	1	0	0	RXN-20420 
|PWY-8045|	cylindrospermopsin biosynthesis	false	0	0	0	0	
|PWY-8047|	bryostatin biosynthesis	false	21	2	0	0	RXN-20481 RXN-20482 
|PWY-8049|	pederin biosynthesis	false	28	2	0	0	RXN-20490 RXN-20498 
|PWY-804|	glycolate degradation II	false	0	1	0	0	
|PWY-8057|	pyruvoyl group formation from L-serine	false	0	4	0	0	
|PWY-8058|	2-deoxy-D-ribose degradation II	false	50	1	0	0	RXN-20661 GKI-RXN ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-8060|	2-deoxy-D-ribose degradation I	false	0	0	1	0	
|PWY-8061|	8-oxo-(d)GTP detoxification II	false	0	0	0	0	
|PWY-8062|	sulfoacetaldehyde degradation IV	false	33	0	0	0	RXN-20701 
|PWY-8063|	flavin-N5-oxide biosynthesis	false	0	2	0	0	
|PWY-8064|	sodorifen biosynthesis	false	0	0	0	0	
|PWY-8065|	chlorpyrifos degradation	false	50	1	0	0	RXN-20725 
|PWY-8066|	methylphosphonate degradation III	false	0	0	0	0	
|PWY-8067|	methylphosphonate biosynthesis	false	0	0	1	0	
|PWY-8072|	alanine racemization	true	100	0	0	0	ALARACECAT-RXN 
|PWY-8073|	lipid IVA biosynthesis (P. putida)	true	100	0	0	0	RXN-20784 RXN-20785 RXN-20786 RXN-20787 RXN-20788 RXN-20789 
|PWY-8074|	Kdo transfer to lipid IVA IV (P. putida)	true	100	0	0	0	RXN-20790 RXN-20791 
|PWY-8075|	(Kdo)2-lipid A biosynthesis II (P. putida)	false	20	3	0	0	RXN-20792 
|PWY-8082|	glycine lipid biosynthesis	false	0	0	0	0	
|PWY-8085|	picolinate degradation	false	0	0	0	0	
|PWY-8086|	(S)-lactate fermentation to propanoate, acetate and hydrogen	false	46	0	0	0	FUMHYDR-RXN R601-RXN RXN0-268 RXN-19738 PYRUVATE-CARBOXYLASE-RXN PHOSACETYLTRANS-RXN 
|PWY-8087|	indole-3-acetate degradation II	false	0	3	0	0	
|PWY-8088|	dipicolinate biosynthesis	false	75	0	1	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN DIHYDRODIPICSYN-RXN 
|PWY-8089|	D-apiose degradation I	false	33	0	0	0	RXN-20928 
|PWY-8090|	D-apionate degradation II (RLP decarboxylase)	false	0	0	0	0	
|PWY-8091|	D-apionate degradation I (xylose isomerase family decarboxylase)	false	0	0	0	0	
|PWY-8092|	D-apionate degradation III (RLP transcarboxylase/hydrolase)	false	0	0	0	0	
|PWY-8093|	D-apiose degradation II (to D-apionate)	false	0	0	0	0	
|PWY-8095|	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)	false	33	0	0	0	RXN-17122 
|PWY-8096|	5-methoxybenzimidazole biosynthesis (anaerobic)	false	50	0	0	0	RXN-17122 
|PWY-8097|	5-hydroxybenzimidazole biosynthesis (anaerobic)	true	100	0	0	0	RXN-17122 
|PWY-8099|	tetrahydropteridine recycling	true	100	0	0	0	1.5.1.34-RXN 
|PWY-8101|	arsenate detoxification III (thioredoxin)	false	50	0	0	0	3.6.3.16-RXN 
|PWY-8105|	queuosine biosynthesis II (queuine salvage)	true	100	0	0	0	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN 
|PWY-8106|	queuosine biosynthesis III (queuosine salvage)	false	60	0	0	0	RXN0-1321 RXN0-1342 RXN-12104 
|PWY-8108|	glycine betaine degradation III	false	0	1	0	0	
|PWY-8109|	proline betaine degradation II	false	0	2	0	0	
|PWY-8110|	L-dopa degradation II (bacterial)	false	50	0	0	0	RXN66-221 
|PWY-8111|	carbaryl degradation	false	33	0	0	0	RXN-21085 1.2.1.65-RXN 
|PWY-8113|	3PG-factor 420 biosynthesis	false	0	0	1	0	
|PWY-8114|	branched-chain polyamines biosynthesis	false	0	0	0	0	
|PWY-8117|	colibactin biosynthesis	false	38	3	0	0	RXN-21107 RXN-21106 RXN-21108 RXN-21114 RXN-21119 RXN-21117 RXN-9376 RXN-21120 RXN-21118 RXN-21122 RXN-21131 
|PWY-8118|	patellamide A and C biosynthesis	false	20	2	0	0	
|PWY-8119|	microcin B17 biosynthesis	false	33	1	0	0	RXN-21204 
|PWY-8120|	&beta;-alanine degradation III	false	50	0	0	0	RXN-2901 
|PWY-8121|	2-deoxy-D-glucose 6-phosphate degradation	false	33	1	0	0	KDUD-RXN 
|PWY-8122|	mycofactocin biosynthesis	false	14	1	0	0	RXN-21242 
|PWY-8124|	(2-trimethylamino)ethylphosphonate degradation	false	50	0	0	0	RXN-21275 
|PWY-8126|	chlorophyll a2 biosynthesis	false	0	0	0	0	
|PWY-8127|	chlorophyll b2 biosynthesis	false	0	0	0	0	
|PWY-8128|	biotin biosynthesis from 8-amino-7-oxononanoate III	false	40	0	0	0	RXN-17472 RXN-17473 
|PWY-8129|	cell-surface glycoconjugate-linked phosphonate biosynthesis	false	0	1	0	0	
|PWY-8130|	5'-deoxyadenosine degradation I	true	66	0	1	1	RXN-21315 RXN-14304 
|PWY-8131|	5'-deoxyadenosine degradation II	true	75	0	2	2	RXN-21315 RXN-21317 RXN0-6550 
|PWY-8132|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III	false	60	1	1	0	5.3.1.23-RXN O-ACETYLHOMOSERINE-THIOL-LYASE-RXN 
|PWY-8133|	succinoglycan biosynthesis	true	81	1	0	0	RXN-21322 RXN-21323 RXN-21324 RXN-21325 RXN-21326 RXN-21327 RXN-21328 RXN-21329 
|PWY-8134|	bile acid 7&beta;-dehydroxylation	false	25	0	0	0	RXN-17416 RXN-21344 
|PWY-8135|	bile acids deconjugation	false	0	0	0	0	
|PWY-8136|	NADPH repair (prokaryotes)	true	100	0	1	1	RXN-13141 RXN-13142 
|PWY-8138|	polyphosphate metabolism	true	100	0	0	0	EXOPOLYPHOSPHATASE-RXN POLYPHOSPHATE-KINASE-RXN 
|PWY-8139|	CDP-6-deoxy-D-gulose biosynthesis	false	20	0	0	0	PHOSPHOGLUCMUT-RXN 
|PWY-8140|	serine racemization	false	0	0	0	0	
|PWY-8141|	9-decynoate biosynthesis	false	0	0	0	0	
|PWY-8146|	cytochrome c biogenesis (system II type)	false	66	0	0	0	HOLOCYTOCHROME-C-SYNTHASE-RXN RXN-21403 
|PWY-8147|	cytochrome c biogenesis (system I type)	false	45	3	0	0	RXN-21410 RXN-21423 
|PWY-8148|	NADP biosynthesis	true	100	0	0	0	NAD-KIN-RXN 
|PWY-8149|	homospermidine biosynthesis II	false	0	0	0	0	
|PWY-8151|	cholesterol degradation to androstenedione III (anaerobic)	false	4	11	0	0	RXN-12694 
|PWY-8152|	androsrtendione degradation II (anaerobic)	false	18	9	0	0	RXN-12746 RXN-12750 RXN-19800 RXN-19803 RXN-19804 
|PWY-8155|	testosterone degradation (anaerobic)	false	0	3	0	0	
|PWY-8159|	dipyrromethane cofactor biosynthesis	true	100	1	0	0	RXN-21523 RXN-21524 RXN-21525 
|PWY-8161|	D-phenylglycine degradation	false	33	0	0	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|PWY-8162|	phenylethanol degradation	false	50	0	0	0	PHENDEHYD-RXN 
|PWY-8163|	cytidylyl copper-molybdenum cofactor biosynthesis	false	0	2	0	0	
|PWY-8164|	bis(guanylyl molybdopterin) cofactor sulfurylation	false	50	2	0	0	RXN-21565 RXN0-308 
|PWY-8165|	cytidylyl molybdenum cofactor sulfurylation	false	50	0	0	0	RXN-21560 
|PWY-8167|	bis(tungstenpterin) cofactor biosynthesis	false	0	2	0	0	
|PWY-8168|	bis(guanylyl tungstenpterin) cofactor biosynthesis	false	0	0	0	0	
|PWY-8171|	molybdenum cofactor biosynthesis	false	33	0	0	0	RXN-8348 
|PWY-8172|	10-methylstearate biosynthesis	false	0	1	0	0	
|PWY-8173|	anteiso-branched-chain fatty acid biosynthesis	true	91	0	1	1	RXN-21614 RXN-21615 2KETO-3METHYLVALERATE-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN RXN-21616 RXN-21617 RXN-21618 RXN-21619 RXN-21620 RXN-21621 RXN-21622 RXN-21623 RXN-21624 RXN-21625 RXN-21626 RXN-21627 RXN-21628 RXN-21629 RXN-21631 RXN-21632 RXN-21633 RXN-21634 RXN-21635 RXN-21636 RXN-21637 RXN-21639 RXN-21640 RXN-21641 RXN-21642 RXN-21643 RXN-21644 
|PWY-8174|	odd iso-branched-chain fatty acid biosynthesis	true	91	0	1	1	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN RXN-21645 RXN-21646 RXN-21647 RXN-21648 RXN-21649 RXN-21650 RXN-21651 RXN-21652 RXN-21653 RXN-21654 RXN-21655 RXN-21656 RXN-21657 RXN-21658 RXN-21659 RXN-21660 RXN-21661 RXN-21662 RXN-21663 RXN-21664 RXN-21665 RXN-21666 RXN-21667 RXN-21668 RXN-21669 RXN-21670 RXN-21671 RXN-21672 RXN-21673 
|PWY-8175|	even iso-branched-chain fatty acid biosynthesis	true	91	0	1	1	1.2.1.25-RXN BRANCHED-CHAINAMINOTRANSFERVAL-RXN RXN-21676 RXN-21677 RXN-21678 RXN-21679 RXN-21680 RXN-21681 RXN-21682 RXN-21683 RXN-21684 RXN-21685 RXN-21686 RXN-21687 RXN-21688 RXN-21689 RXN-21690 RXN-21691 RXN-21692 RXN-21693 RXN-21694 RXN-21695 RXN-21696 RXN-21698 RXN-21699 RXN-21700 RXN-21701 RXN-21702 RXN-21703 RXN-21704 RXN-21705 
|PWY-8178|	pentose phosphate pathway (non-oxidative branch) II	true	100	0	1	1	2TRANSKETO-RXN 1TRANSKETO-RXN RIBULP3EPIM-RXN RIB5PISOM-RXN SEDOBISALDOL-RXN RXN-21730 
|PWY-8179|	platensimycin biosynthesis	false	36	3	0	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-21751 RXN-21759 RXN-21760 RXN-21761 
|PWY-8180|	acrylate degradation II	true	100	0	0	0	RXN-21753 RXN-9087 RXN-6383 
|PWY-8183|	L-valine degradation III (oxidative Stickland reaction)	false	33	1	0	0	BRANCHED-CHAINAMINOTRANSFERVAL-RXN 
|PWY-8184|	L-isoleucine degradation III (oxidative Stickland reaction)	false	33	1	0	0	BRANCHED-CHAINAMINOTRANSFERILEU-RXN 
|PWY-8185|	L-leucine degradation V (oxidative Stickland reaction)	false	33	1	0	0	BRANCHED-CHAINAMINOTRANSFERLEU-RXN 
|PWY-8186|	L-proline degradation II (reductive Stickland reaction)	false	0	0	1	0	
|PWY-8187|	L-arginine degradation XIII (reductive Stickland reaction)	false	75	0	0	0	ORNITHINE-GLU-AMINOTRANSFERASE-RXN PYRROLINECARBREDUCT-RXN ORNCARBAMTRANSFER-RXN 
|PWY-8188|	L-alanine degradation VI (reductive Stickland reaction)	false	30	0	2	0	RXN-8568 ALANINE-AMINOTRANSFERASE-RXN RXN-8568 
|PWY-8189|	L-alanine degradation V (oxidative Stickland reaction)	false	50	0	0	0	ALANINE-AMINOTRANSFERASE-RXN 
|PWY-8190|	L-glutamate degradation XI (reductive Stickland reaction)	true	85	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN RXN-1083 RXN-1082 R11-RXN RXN-16834 
|PWY-8192|	group B Salmonella O antigen biosynthesis	false	25	0	2	0	RXN-21844 
|PWY-8193|	group C2 Salmonella O antigen biosynthesis	false	0	0	0	0	
|PWY-8195|	group D1 Salmonella O antigen biosynthesis	false	25	0	1	0	RXN-21844 
|PWY-8196|	group E Salmonella O antigen biosynthesis	false	33	0	0	0	RXN-21844 
|PWY-8197|	group D2 Salmonella O antigen biosynthesis	false	25	0	1	0	RXN-21844 
|PWY-8198|	group A Salmonella O antigen biosynthesis	false	25	0	1	0	RXN-21844 
|PWY-81|	toluene degradation to benzoyl-CoA (anaerobic)	false	0	0	1	0	
|PWY-822|	fructan biosynthesis	false	40	2	0	0	RXN-1781 RXN-1803 
|PWY-881|	trehalose biosynthesis II	false	0	0	1	0	
|PWY8J2-1|	bacillithiol biosynthesis	false	0	0	0	0	
|PWY8J2-20|	pulcherrimin biosynthesis	false	0	0	0	0	
|PWY8J2-22|	kanosamine biosynthesis II	false	0	0	1	0	
|PWY-922|	mevalonate pathway I (eukaryotes and bacteria)	false	28	0	2	1	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-981|	salicylate biosynthesis II	false	0	2	0	0	
|PWYG-321|	mycolate biosynthesis	false	44	21	0	0	RXN1G-368 RXN1G-349 RXN1G-320 RXN1G-395 RXN1G-445 RXN1G-469 RXN1G-499 RXN1G-508 RXN1G-517 RXN1G-526 RXN1G-536 RXN1G-30 RXN1G-26 RXN1G-306 RXN1G-37 RXN1G-218 RXN1G-138 RXN1G-236 RXN1G-324 RXN1G-674 RXN1G-840 RXN1G-1003 RXN1G-132 RXN1G-53 RXN1G-202 RXN1G-89 RXN1G-172 RXN1G-580 RXN1G-32 RXN1G-424 RXN1G-660 RXN1G-883 RXN1G-79 RXN1G-334 RXN1G-557 RXN1G-818 RXN1G-1015 RXN1G-1212 RXN1G-94 RXN1G-374 RXN1G-582 RXN1G-2544 RXN1G-3641 RXN1G-4355 RXN-10059 RXN-10060 RXN-10061 RXN-10062 RXN-9536 RXN-9537 RXN-9662 RXN-9539 RXN-9540 4.2.1.61-RXN RXN-9663 RXN-9632 RXN-9633 RXN-9634 RXN-9635 RXN3O-1803 RXN-20769 RXN-20770 RXN3O-5293 RXN-21719 RXN-21720 RXN-21721 RXN-21722 RXN-21723 RXN-21724 RXN-21725 RXN-21726 
|PWYQT-4427|	sulfoquinovosyl diacylglycerol biosynthesis	true	100	0	0	0	RXN-1223 RXN-1224 
|PWYQT-4429|	CO2 fixation into oxaloacetate (anaplerotic)	false	50	0	0	0	PEPCARBOX-RXN 
|PYRIDNUCSAL-PWY|	NAD salvage pathway I (PNC VI cycle)	false	42	0	0	0	NICONUCADENYLYLTRAN-RXN NICOTINATEPRIBOSYLTRANS-RXN NAD-SYNTH-GLN-RXN 
|PYRIDNUCSYN-PWY|	NAD de novo biosynthesis I (from aspartate)	true	83	0	0	0	NICONUCADENYLYLTRAN-RXN NAD-SYNTH-GLN-RXN QUINOPRIBOTRANS-RXN QUINOLINATE-SYNTHA-RXN L-ASPARTATE-OXID-RXN 
|PYRIDOXSYN-PWY|	pyridoxal 5'-phosphate biosynthesis I	true	100	0	0	0	PNPOXI-RXN ERYTH4PDEHYDROG-RXN DXS-RXN PDXJ-RXN ERYTHRON4PDEHYDROG-RXN PSERTRANSAMPYR-RXN RXN-13179 
|PYRUVDEHYD-PWY|	pyruvate decarboxylation to acetyl CoA I	true	100	0	1	1	RXN0-1133 RXN0-1132 RXN0-1134 
|QUINATEDEG-PWY|	quinate degradation I	false	33	0	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN 
|REDCITCYC|	TCA cycle VI (Helicobacter)	false	77	0	1	0	FUMHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN ACONITATEDEHYDR-RXN R601-RXN RXNI-3 ISOCITDEH-RXN 
|RHAMCAT-PWY|	L-rhamnose degradation I	false	0	0	1	0	
|RIBITOLUTIL-PWY|	ribitol degradation	false	0	0	1	0	
|RIBOKIN-PWY|	ribose phosphorylation	false	0	0	1	0	
|RIBOSYN2-PWY|	flavin biosynthesis I (bacteria and plants)	true	88	0	1	1	RIBOFLAVINKIN-RXN FADSYN-RXN RIBOFLAVIN-SYN-RXN LUMAZINESYN-RXN DIOHBUTANONEPSYN-RXN RIBOFLAVINSYNREDUC-RXN RIBOFLAVINSYNDEAM-RXN GTP-CYCLOHYDRO-II-RXN 
|RUMP-PWY|	formaldehyde oxidation I	false	50	0	2	0	RXN-3341 PGLUCISOM-RXN GLU6PDEHYDROG-RXN 
|SALVADEHYPOX-PWY|	adenosine nucleotides degradation II	true	100	0	1	1	INOPHOSPHOR-RXN ADENODEAMIN-RXN RXN0-901 RXN-7682 AMP-DEPHOSPHORYLATION-RXN 
|SALVPURINE2-PWY|	xanthine and xanthosine salvage	true	100	0	0	0	XANPRIBOSYLTRAN-RXN XANTHOSINEPHOSPHORY-RXN 
|SAM-PWY|	S-adenosyl-L-methionine biosynthesis	true	100	0	0	0	S-ADENMETSYN-RXN 
|SERDEG-PWY|	L-serine degradation	true	100	0	0	0	RXN-15125 
|SERSYN-PWY|	L-serine biosynthesis I	true	100	0	0	0	PSERTRANSAM-RXN PGLYCDEHYDROG-RXN RXN0-5114 
|SHIKIMATEDEG-PWY|	shikimate degradation I	false	0	0	1	0	
|SORBDEG-PWY|	D-sorbitol degradation II	false	0	0	0	0	
|SUCROSEUTIL2-PWY|	sucrose degradation VII (sucrose 3-dehydrogenase)	false	0	2	0	0	
|SUCUTIL-PWY|	sucrose degradation I (sucrose phosphotransferase)	false	0	0	1	0	
|SULFMETII-PWY|	assimilatory sulfate reduction II	false	66	0	1	0	SULFATE-ADENYLYLTRANS-RXN SULFITE-REDUCTASE-FERREDOXIN-RXN 
|SULFUROX-PWY|	sulfur oxidation I (aerobic)	false	0	0	0	0	
|TAURINEDEG-PWY|	taurine degradation III	true	100	0	0	0	RXN-2301 
|TCA|	TCA cycle I (prokaryotic)	true	90	0	1	1	FUMHYDR-RXN SUCCCOASYN-RXN 2OXOGLUTARATEDEH-RXN ACONITATEHYDR-RXN CITSYN-RXN ACONITATEDEHYDR-RXN MALATE-DEHYDROGENASE-ACCEPTOR-RXN ISOCITDEH-RXN RXN-14971 
|TEICHOICACID-PWY|	poly(glycerol phosphate) wall teichoic acid biosynthesis	false	16	1	1	0	RXN-18028 
|THIOREDOX-PWY|	thioredoxin pathway	false	50	1	0	0	THIOREDOXIN-REDUCT-NADPH-RXN 
|THIOSULFOX-PWY|	thiosulfate oxidation I (to tetrathionate)	false	0	0	0	0	
|THRDLCTCAT-PWY|	L-threonine degradation III (to methylglyoxal)	false	50	0	0	0	THREODEHYD-RXN 
|THREONINE-DEG2-PWY|	L-threonine degradation II	true	100	0	0	0	THREODEHYD-RXN AKBLIG-RXN 
|TOLSULFDEG-PWY|	4-toluenesulfonate degradation I	false	50	0	0	0	SOLDEHYD-RXN SYDDEHYD-RXN 
|TOLUENE-DEG-2-OH-PWY|	toluene degradation to 2-hydroxypentadienoate I (via o-cresol)	false	0	0	0	0	
|TOLUENE-DEG-3-OH-PWY|	toluene degradation to 2-hydroxypentadienoate (via 4-methylcatechol)	false	0	0	0	0	
|TOLUENE-DEG-4-OH-PWY|	toluene degradation to 4-methylphenol	false	0	0	0	0	
|TOLUENE-DEG-CATECHOL-PWY|	toluene degradation to benzoate	false	33	0	1	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|TOLUENE-DEG-DIOL-PWY|	toluene degradation to 2-hydroxypentadienoate (via toluene-cis-diol)	false	0	0	1	0	
|TREDEGLOW-PWY|	trehalose degradation I (low osmolarity)	true	100	0	1	1	TRE6PHYDRO-RXN GLUCOKIN-RXN 
|TREHALOSESYN-PWY|	trehalose biosynthesis III	false	0	0	1	0	
|TRESYN-PWY|	trehalose biosynthesis I	false	0	0	1	0	
|TRNA-CHARGING-PWY|	tRNA charging	true	95	0	0	0	ARGININE--TRNA-LIGASE-RXN CYSTEINE--TRNA-LIGASE-RXN GLUTAMINE--TRNA-LIGASE-RXN GLURS-RXN ISOLEUCINE--TRNA-LIGASE-RXN LEUCINE--TRNA-LIGASE-RXN VALINE--TRNA-LIGASE-RXN ALANINE--TRNA-LIGASE-RXN ASPARTATE--TRNA-LIGASE-RXN TYROSINE--TRNA-LIGASE-RXN TRYPTOPHAN--TRNA-LIGASE-RXN THREONINE--TRNA-LIGASE-RXN SERINE--TRNA-LIGASE-RXN PROLINE--TRNA-LIGASE-RXN PHENYLALANINE--TRNA-LIGASE-RXN METHIONINE--TRNA-LIGASE-RXN LYSINE--TRNA-LIGASE-RXN HISTIDINE--TRNA-LIGASE-RXN GLYCINE--TRNA-LIGASE-RXN RXN-16165 
|TRPCAT-PWY|	L-tryptophan degradation I (via anthranilate)	false	0	0	0	0	
|TRPIAACAT-PWY|	indole-3-acetate biosynthesis VI (bacteria)	false	33	1	1	0	TRYPTOPHAN-AMINOTRANSFERASE-RXN 
|TRPKYNCAT-PWY|	L-tryptophan degradation IV (via indole-3-lactate)	false	50	0	0	0	TRYPTOPHAN-AMINOTRANSFERASE-RXN 
|TRPSYN-PWY|	L-tryptophan biosynthesis	true	83	0	0	0	IGPSYN-RXN PRAISOM-RXN PRTRANS-RXN ANTHRANSYN-RXN RXN0-2382 
|TRYPDEG-PWY|	L-tryptophan degradation II (via pyruvate)	false	0	0	0	0	
|TYRFUMCAT-PWY|	L-tyrosine degradation I	true	80	0	0	0	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN HOMOGENTISATE-12-DIOXYGENASE-RXN FUMARYLACETOACETASE-RXN TYROSINE-AMINOTRANSFERASE-RXN 
|TYRSYN|	L-tyrosine biosynthesis I	true	100	0	1	1	PREPHENATEDEHYDROG-RXN CHORISMATEMUT-RXN TYROSINE-AMINOTRANSFERASE-RXN 
|UDPNAGSYN-PWY|	UDP-N-acetyl-D-glucosamine biosynthesis I	true	100	0	0	0	NAG1P-URIDYLTRANS-RXN 2.3.1.157-RXN L-GLN-FRUCT-6-P-AMINOTRANS-RXN 5.4.2.10-RXN PGLUCISOM-RXN 
|VALDEG-PWY|	L-valine degradation I	true	100	0	0	0	BRANCHED-CHAINAMINOTRANSFERVAL-RXN MEPROPCOA-FAD-RXN METHYLACYLYLCOA-HYDROXY-RXN 3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN 3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN 1.2.1.25-RXN 2.6.1.22-RXN RXN-11213 
